"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"82","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,32,44.7,11.8,32.5,8
"83","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,33,45.7,12.2,33.3,8.3
"84","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,34,46.7,12.5,34.1,8.5
"85","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,35,47.7,12.9,34.9,8.7
"86","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,36,48.6,13.2,35.7,9
"87","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,37,49.6,13.5,36.5,9.2
"88","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,38,50.5,13.9,37.3,9.5
"89","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,39,51.4,14.2,38,9.7
"90","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,40,52.3,14.6,38.8,9.9
"91","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,41,53.2,14.9,39.5,10.2
"92","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,42,54,15.2,40.3,10.4
"93","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,43,54.9,15.6,41,10.6
"94","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,44,55.7,15.9,41.7,10.9
"95","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,45,56.5,16.2,42.4,11.1
"96","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,46,57.3,16.5,43.1,11.3
"97","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,47,58.1,16.9,43.8,11.6
"98","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,48,58.9,17.2,44.5,11.8
"99","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,49,59.6,17.5,45.2,12
"100","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,50,60.4,17.8,45.9,12.3
"101","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,1,0.7,0.1,0.5,0.1
"102","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,2,1.3,0.3,0.9,0.2
"103","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,3,2,0.4,1.4,0.3
"104","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,4,2.7,0.6,1.9,0.4
"105","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,5,3.3,0.7,2.3,0.5
"106","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,6,4,0.9,2.8,0.6
"107","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,7,4.6,1,3.3,0.7
"108","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,8,5.2,1.1,3.7,0.8
"109","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,9,5.9,1.3,4.2,0.9
"110","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,10,6.5,1.4,4.6,1
"111","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,11,7.1,1.6,5.1,1.1
"112","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,12,7.8,1.7,5.5,1.2
"113","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,13,8.4,1.9,6,1.3
"114","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,14,9,2,6.4,1.4
"115","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,15,9.6,2.1,6.9,1.5
"116","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,16,10.2,2.3,7.3,1.6
"117","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,17,10.8,2.4,7.8,1.7
"118","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,18,11.4,2.6,8.2,1.8
"119","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,19,12,2.7,8.6,1.9
"120","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,20,12.6,2.8,9.1,2
